 11 2510.735891 2.526E-30 3.241E-03.04920.221 3624.18120.47-.013110          0 2 0          0 0 0 14  4 10       15  7  9      432230807260713049    29.0   31.0
 11 2510.873201 3.855E-29 5.727E-04.05440.235 2918.24500.58-.015360          1 0 0          0 0 0 13  0 13       14  5 10      434233807360713049    81.0   87.0
 11 2510.896379 3.726E-27 2.134E-04.07840.265 1774.75110.700.012290          0 1 0          0 0 0 13  5  8       12  2 11      577426807287712349    81.0   75.0
 11 2510.945792 2.725E-30 2.487E-04.07090.265 3032.69090.69-.012660          0 0 1          0 0 0 11  3  8       12  9  3      532230807260713049    23.0   25.0
 11 2510.949766 4.180E-26 4.825E-02.07190.371 2271.71230.62-.006560          0 0 1          0 1 0  7  5  3        6  3  4      554426305994713152    45.0   39.0
 11 2511.945300 1.740E-29 2.216E-02.07280.352 3738.60910.620.006620          1 1 0          0 2 0  8  3  6        7  0  7      434233807294713152    51.0   45.0
 11 2512.121965 5.267E-30 1.342E-05.06420.281 2522.26520.62-.006900          0 2 0          0 0 0 11  3  8       11  8  3      432230807260713049    69.0   69.0
 11 2512.245137 3.795E-30 2.471E-04.07790.333 3101.12380.710.003040          0 3 0          0 1 0  7  3  4        8  6  3      432230807294713152    45.0   51.0
 11 2512.403736 7.056E-29 2.735E-01.08670.352 3967.48850.720.005660          0 1 1          0 2 0  8  4  4        7  2  5      434233807294713152    51.0   45.0
 11 2512.536289 1.886E-27 2.495E-02.07760.333 2595.81300.680.011700          1 0 0          0 1 0  9  5  5        8  2  6      534223807294713152    19.0   17.0
 11 2512.591849 6.304E-30 2.869E-03.03670.208 3437.27720.410.013560          0 1 0          0 0 0 16  8  8       16  3 13      372230807260713049    33.0   33.0
 11 2512.964584 1.627E-30 2.427E-03.05470.281 3833.14440.59-.024420          1 0 0          0 1 0 11  9  2       11  6  5      432230807294713152    69.0   69.0
 11 2512.977974 2.860E-27 1.078E-02.06470.333 2337.46330.570.004480          1 0 0          0 1 0  9  3  7        8  0  8      534426807294713152    19.0   17.0
 11 2513.215534 1.827E-27 1.097E-04.05940.281 1525.13600.620.005350          0 1 0          0 0 0 11  7  5       11  2 10      574223807260713049    23.0   23.0
 11 2513.796669 6.282E-30 1.900E-05.07460.333 2495.16590.700.002550          0 2 0          0 1 0  8  7  2        8  2  7      432230807294713152    51.0   51.0
 11 2513.863681 1.086E-28 4.869E-03.05640.298 3072.72640.52-.005790          0 3 0          0 1 0  9  0  9       10  3  8      434233807294713152    57.0   63.0
 11 2514.008848 7.534E-29 1.022E-03.01950.208 2952.39370.13-.001140          0 1 0          0 0 0 17  3 14       16  2 15      474446807260713049   105.0   99.0
 11 2514.074473 1.227E-28 5.174E-04.07540.333 2337.46330.660.006100          0 0 1          0 1 0  8  4  5        8  0  8      534233807294713152    17.0   17.0
 11 2514.168801 2.965E-26 7.668E-02.08390.352 2462.87530.72-.007600          0 0 1          0 1 0  8  5  3        7  3  4      564426307294713152    51.0   45.0
 11 2514.663096 1.238E-26 1.051E-05.07910.352  586.47920.690.003440          0 1 0          0 0 0  8  6  2        7  1  7      574426807260713049    17.0   15.0
 11 2514.791059 1.390E-28 3.702E-04.06790.315 2512.28290.640.006370          0 2 0          0 1 0 10  5  6        9  0  9      434233807294713152    63.0   57.0
 11 2514.907903 6.653E-29 1.683E-01.08610.352 3879.33630.710.004110          0 1 1          0 2 0  8  3  5        7  1  6      434233807294713152    51.0   45.0
 11 2515.075345 7.157E-29 1.827E-04.04830.281 2522.26520.65-.006810          0 1 0          0 0 0 11 11  0       11  8  3      474233807260713049    69.0   69.0
 11 2515.078988 2.385E-29 1.827E-04.04830.281 2522.26160.65-.006810          0 1 0          0 0 0 11 11  1       11  8  4      474233807260713049    23.0   23.0
 11 2515.193281 1.125E-28 8.370E-05.08090.352 2180.64290.690.003590          1 0 0          0 1 0  7  5  2        7  0  7      534233807294713152    45.0   45.0
 11 2515.235718 3.034E-29 6.914E-06.05860.250 2042.31060.660.003830          0 1 0          0 0 0 12  8  5       13  1 12      474233807260713049    75.0   81.0
 11 2515.272916 2.356E-30 1.046E-03.05610.298 3564.70500.62-.019450          1 0 0          0 1 0 10  9  2       10  6  5      432230807294713152    63.0   63.0
 11 2515.279480 4.134E-30 3.359E-04.07260.333 2920.13210.65-.009960          0 3 0          0 1 0  7  2  6        8  5  3      432230807294713152    15.0   17.0
 11 2515.411632 1.676E-30 1.772E-02.05360.221 4283.30750.550.004750          0 0 1          0 0 0 14  6  8       15 10  5      432230807260713049    87.0   93.0
 11 2515.426994 5.287E-29 2.163E-04.04710.250 2426.19650.50-.005910          0 2 0          0 0 0 13  1 13       13  4 10      434233807260713049    27.0   27.0
 11 2515.544580 5.003E-30 2.959E-08.06860.333 1255.16680.620.000000          0 1 0          0 0 0 10  7  4        8  5  4     q5422308079917122 0    63.0   51.0
 11 2515.653143 1.379E-29 2.095E-03.04360.208 3211.05520.500.017400          0 1 0          0 0 0 16  7  9       16  2 14      374233807260713049    33.0   33.0
 11 2515.708601 1.127E-29 1.293E-01.06370.250 4074.03860.590.016850          1 0 0          0 1 0 14  5  9       13  4 10      434233807294713152    29.0   27.0
 11 2515.759100 1.501E-30 1.454E-02.06400.195 4291.90750.66-.018880          1 0 0          0 0 0 16  3 14       17  6 11      432230807360713049    99.0  105.0
 11 2515.972238 1.874E-30 2.814E-04.06070.315 3321.01330.68-.018110          1 0 0          0 1 0  9  9  0        9  6  3      432230807294713152    57.0   57.0
 11 2516.292784 4.381E-27 9.268E-05.07340.281 1327.11760.670.003690          0 1 0          0 0 0 12  4  8       11  1 11      574223807260713049    25.0   23.0
 11 2516.590233 1.195E-26 1.411E-01.07140.315 2818.39810.650.020000          1 0 0          0 1 0 10  5  6        9  2  7      564426307294713152    63.0   57.0
 11 2516.797076 2.081E-29 8.486E-04.01950.208 2952.38690.140.001960          0 1 0          0 0 0 17  4 14       16  1 15      474233807260713049    35.0   33.0
 11 2516.880161 1.193E-29 9.265E-04.05490.298 3224.54660.55-.002160          0 2 0          0 1 0 11  7  4       10  4  7      434233807294713152    69.0   63.0
 11 2517.313523 2.862E-29 6.584E-03.03160.221 3269.53920.30-.012210          0 2 0          0 0 0 14  2 12       15  5 11      434233807260713049    29.0   31.0
 11 2517.620844 1.886E-29 1.515E-03.05930.235 3264.33750.56-.000180          0 2 0          0 0 0 13  4  9       14  7  8      434233807260713049    81.0   87.0
 11 2518.581651 3.656E-29 8.115E-02.08670.371 3600.05230.70-.001670          0 1 1          0 2 0  7  2  5        6  0  6      434233807294713152    15.0   13.0
 11 2518.919328 2.017E-27 6.378E-04.04480.265 2124.95140.440.006790          0 1 0          0 0 0 13  7  6       12  4  9      474426807260713049    81.0   75.0
 11 2518.937170 3.195E-30 8.069E-03.05310.265 3940.51950.51-.017540          0 3 0          0 1 0 11  2  9       12  5  8      432230807294713152    69.0   75.0
 11 2519.043068 8.617E-30 3.414E-03.05160.265 3592.42390.530.016070          0 2 0          0 1 0 13  6  7       12  3 10      434233807294713152    81.0   75.0
 11 2519.513272 1.347E-29 1.127E-02.02400.195 3810.93700.200.008220          0 1 0          0 0 0 18  6 13       17  3 14      474233807260713049   111.0  105.0
 11 2519.722125 4.739E-27 2.978E-02.05940.315 2688.07990.530.014910          1 0 0          0 1 0 10  4  7        9  1  8      534426807294713152    63.0   57.0
 11 2520.210831 5.050E-26 8.824E-04.06050.315 1477.29740.63-.008600          0 1 0          0 0 0 10  8  3        9  5  4      564426805960713049    63.0   57.0
 11 2520.225585 3.037E-28 3.220E-04.05080.281 2321.90570.51-.005810          0 2 0          0 0 0 10  4  7       11  7  4      434223807260713049    63.0   69.0
 11 2520.338809 1.172E-30 2.663E-04.04720.235 3266.51390.52-.017830          0 2 0          0 0 0 14  2 12       14  7  7      432230807260713049    29.0   29.0
 11 2520.396797 5.340E-29 2.179E-07.08630.371 1045.05800.72-.005400          0 2 0          0 0 0  5  1  4        6  6  1      532230807260713049    33.0   39.0
 11 2520.762203 1.450E-30 9.538E-03.06560.235 4184.83110.630.016710          0 0 1          0 1 0 14  5  9       14  3 12      432230807294713152    87.0   87.0
 11 2520.866543 1.752E-29 4.245E-05.07840.298 2471.25510.74-.002720          1 0 0          0 0 0  9  4  5       10  9  2      534233807360713049    57.0   63.0
 11 2521.243177 4.712E-29 6.173E-04.07190.315 2818.39810.660.011450          0 0 1          0 1 0  9  6  4        9  2  7      534233807294713152    57.0   57.0
 11 2521.332668 2.222E-29 6.482E-04.04380.265 2813.52780.57-.007180          0 1 0          0 0 0 12 11  1       12  8  4      474233807260713049    25.0   25.0
 11 2521.348297 6.673E-29 6.489E-04.04380.265 2813.51210.57-.007180          0 1 0          0 0 0 12 11  2       12  8  5      474233807260713049    75.0   75.0
 11 2521.434876 5.484E-30 2.796E-05.06930.265 2437.50190.67-.014220          1 0 0          0 0 0 11  1 11       12  6  6      532230807360713049    23.0   25.0
 11 2521.695674 2.449E-28 7.921E-04.06080.221 2631.26880.650.015150          0 1 0          0 0 0 15  6  9       15  1 14      474233807260713049    93.0   93.0
 11 2522.304495 4.629E-30 9.141E-03.04390.235 3922.33040.47-.006510          0 0 1          0 0 0 13  6  8       14 10  5      432230807260713049    81.0   87.0
 11 2522.419795 1.055E-29 1.206E-03.06410.298 3058.39840.600.014500          0 0 1          0 1 0 10  6  5       10  2  8      534233807294713152    21.0   21.0
 11 2522.527742 1.641E-26 8.522E-04.05650.315 1474.98080.59-.006980          0 1 0          0 0 0 10  8  2        9  5  5      474426807260713049    21.0   19.0
 11 2522.654341 4.936E-29 3.599E-06.06230.250 1806.67000.670.004150          0 1 0          0 0 0 12  7  6       13  0 13      572230807260713049    75.0   81.0
 11 2522.792510 1.167E-30 4.002E-03.04840.221 3824.49830.52-.026060          1 0 0          0 0 0 14  3 11       15  8  8      432230807360713049    29.0   31.0
 11 2522.799171 1.282E-30 3.744E-05.05880.265 2813.52780.59-.011330          0 2 0          0 0 0 12  3  9       12  8  4      432230807260713049    25.0   25.0
 11 2523.023339 1.420E-30 1.027E-01.01550.161 4738.63370.13-.018620          1 0 0          0 0 0 19  0 19       20  3 18      432230807360713049   117.0  123.0
 11 2523.088563 1.051E-30 2.038E-01.01880.208 4919.25220.13-.003360          0 1 0          0 0 0 17 12  5       16 11  6      372230807260713049   105.0   99.0
 11 2523.182051 1.613E-29 2.808E-04.06950.281 2915.87430.63-.010760          1 0 0          0 1 0 11  3  8       11  0 11      534233807294713152    69.0   69.0
 11 2523.329026 1.685E-29 3.484E-07.08190.352 1216.18980.70-.004060          0 2 0          0 0 0  7  1  7        7  6  2      532230807260713049    15.0   15.0
 11 2523.447190 1.137E-29 8.282E-05.04710.298 2471.25530.56-.000300          0 2 0          0 0 0  9  6  4       10  9  1      434233807260713049    19.0   21.0
 11 2523.668071 4.380E-28 1.413E-07.08580.352  586.24350.730.001990          0 1 0          0 0 0  7  7  0        7  0  7      574223807260713049    45.0   45.0
 11 2523.675388 1.554E-29 1.645E-02.03600.208 3822.24630.35-.018300          0 2 0          0 0 0 15  3 12       16  6 11      434233807260713049    93.0   99.0
 11 2523.814109 1.745E-29 8.858E-04.05520.250 2927.07520.510.002670          0 2 0          0 0 0 12  4  8       13  7  7      434233807260713049    25.0   27.0
 11 2523.885302 2.648E-26 1.956E-05.08120.352  782.40980.720.002970          0 1 0          0 0 0  8  7  2        7  2  5      574426307260713049    51.0   45.0
 11 2524.004011 3.086E-30 1.644E-02.03310.183 4201.85790.34-.008350          0 1 0          0 0 0 19  5 14       18  4 15      472230807260713049   117.0  111.0
 11 2524.260577 3.830E-30 1.122E-04.06980.352 2905.43360.65-.003750          0 3 0          0 1 0  6  3  4        7  6  1      432230807294713152    39.0   45.0
 11 2524.841598 9.049E-28 1.985E-06.07670.333 1006.11590.720.000030          0 1 0          0 0 0  8  8  1        8  3  6      574223807260713049    51.0   51.0
 11 2525.076533 1.852E-29 4.502E-05.04740.298 2471.25510.57-.000210          0 2 0          0 0 0  9  6  3       10  9  2      434233807260713049    57.0   63.0
 11 2525.689579 8.286E-28 3.717E-04.05580.281 2144.04630.55-.014560          0 2 0          0 0 0 10  3  8       11  6  5      434223807260713049    63.0   69.0
 11 2525.710711 6.092E-27 1.173E-01.08300.333 2670.78970.71-.005770          0 0 1          0 1 0  9  5  4        8  3  5      534426807294713152    19.0   17.0
 11 2525.923974 5.500E-30 1.570E-02.05380.265 3738.54330.510.003320          0 3 0          0 1 0 11  2 10       12  3  9      432230807294713152    23.0   25.0
 11 2526.534554 1.586E-29 2.371E-04.07770.333 2595.81300.690.006520          0 0 1          0 1 0  8  6  3        8  2  6      534233807294713152    17.0   17.0
 11 2526.882475 1.493E-28 1.943E-04.05350.250 2414.72340.550.001750          0 2 0          0 0 0 13  0 13       13  3 10      434233807260713049    81.0   81.0
 11 2526.898781 3.343E-29 1.393E-03.06010.250 3127.86200.64-.018260          0 2 0          0 0 0 13  3 10       13  8  5      434233807260713049    81.0   81.0
 11 2526.916190 3.159E-30 1.317E-04.04040.250 3127.86200.51-.007730          0 1 0          0 0 0 13 11  2       13  8  5      472230807260713049    81.0   81.0
 11 2526.975383 1.152E-29 1.440E-03.04040.250 3127.80320.51-.007700          0 1 0          0 0 0 13 11  3       13  8  6      374233807260713049    27.0   27.0
 11 2527.347104 1.129E-29 2.618E-03.04980.221 3269.53920.55-.014940          0 0 1          0 0 0 14  1 14       15  5 11      434233807260713049    29.0   31.0
 11 2527.688362 1.568E-30 3.516E-05.04420.298 2701.88850.610.003300          0 2 0          0 0 0  9  7  3       10 10  0      432230807260713049    19.0   21.0
 11 2527.690527 4.705E-30 3.517E-05.04420.298 2701.88850.610.003310          0 2 0          0 0 0  9  7  2       10 10  1      432230807260713049    57.0   63.0
 11 2527.882598 3.015E-30 4.522E-04.07210.250 3391.12620.690.008600          0 2 0          0 1 0 13  5  8       13  0 13      432230807294713152    81.0   81.0
 11 2528.107932 1.138E-27 5.988E-04.09090.412 1817.45120.720.008530          0 0 1          0 1 0  5  4  1        4  0  4      534223807294713152    11.0    9.0
 11 2528.258875 4.991E-30 3.859E-03.02350.195 3567.25450.20-.004510          0 1 0          0 0 0 18  4 14       17  3 15      472230807260713049    37.0   35.0
 11 2528.812180 4.942E-30 1.139E-02.03400.195 4017.90950.340.015880          0 1 0          0 0 0 18  7 12       17  4 13      472230807260713049   111.0  105.0
 11 2528.819329 4.628E-29 5.876E-03.06060.298 3058.39840.540.001160          0 3 0          0 1 0  9  1  9       10  2  8      434233807294713152    19.0   21.0
 11 2528.983361 3.492E-29 5.457E-02.08140.391 3722.73100.71-.006450          0 1 1          0 2 0  6  5  1        5  3  2      434233807294713152    39.0   33.0
 11 2529.131486 1.987E-29 9.377E-05.05970.265 2437.50190.62-.013720          0 2 0          0 0 0 12  1 11       12  6  6      434233807260713049    25.0   25.0
 11 2529.356299 5.487E-29 1.399E-04.05140.298 2254.28440.56-.001040          0 2 0          0 0 0  9  5  5       10  8  2      434233807260713049    19.0   21.0
 11 2529.692902 6.509E-27 2.506E-03.08520.371 2042.75340.700.006390          1 0 0          0 1 0  7  4  3        6  1  6      534426807294713152    45.0   39.0
 11 2529.903270 4.958E-27 3.239E-02.06820.371 2399.16550.64-.015980          0 0 1          0 1 0  7  6  1        6  4  2      534426807294713152    15.0   13.0
 11 2530.378273 1.622E-28 1.379E-04.05240.298 2254.28380.570.001600          0 2 0          0 0 0  9  5  4       10  8  3      434233807260713049    57.0   63.0
 11 2530.680139 1.488E-26 3.230E-02.06500.371 2398.38150.61-.015090          0 0 1          0 1 0  7  6  2        6  4  3      564426807294713152    45.0   39.0
 11 2530.797567 1.520E-29 1.851E-03.05730.281 3314.85570.550.018870          0 0 1          0 1 0 11  6  6       11  2  9      534233807294713152    69.0   69.0
 11 2530.846535 1.264E-30 1.117E-04.07680.352 2905.43070.700.002670          0 3 0          0 1 0  6  3  3        7  6  2      432230807294713152    13.0   15.0
 11 2530.943317 6.472E-30 2.075E-05.07000.281 2321.81210.67-.010280          0 0 1          0 0 0 10  1 10       11  7  5      532230807260713049    21.0   23.0
 11 2531.337766 2.689E-29 1.455E-03.06140.298 2903.14600.580.013630          0 0 1          0 1 0 10  5  6       10  1  9      534233807294713152    21.0   21.0
 11 2531.608910 1.351E-28 5.427E-04.06160.265 2612.79990.580.009610          0 2 0          0 0 0 11  4  7       12  7  6      434233807260713049    69.0   75.0
 11 2531.612563 3.190E-30 7.042E-06.08490.371 2146.26380.720.004000          1 0 0          0 1 0  6  6  0        6  1  5      532230807294713152    13.0   13.0
 11 2531.620457 4.248E-30 2.557E-03.03740.235 3465.06930.45-.008100          0 1 0          0 0 0 14 11  3       14  8  6      372230807260713049    29.0   29.0
 11 2531.801689 1.273E-29 2.552E-03.03720.235 3464.88770.45-.008000          0 1 0          0 0 0 14 11  4       14  8  7      474233807260713049    87.0   87.0
 11 2531.927107 1.156E-26 9.301E-02.08030.333 2490.35410.680.004260          0 0 1          0 1 0  9  3  6        8  1  7      564426307294713152    19.0   17.0
 11 2531.936499 4.496E-30 7.551E-02.06770.333 4062.83810.600.016650          1 1 0          0 2 0  9  4  6        8  1  7      432230807294713152    19.0   17.0
 11 2532.189148 1.162E-29 5.376E-02.07480.391 3719.49280.65-.007820          0 1 1          0 2 0  6  5  2        5  3  3      434233807294713152    13.0   11.0
 11 2532.505278 1.419E-30 1.173E-04.05330.281 3216.19310.66-.002200          0 0 1          0 0 0 10  7  3       11 11  0      532230807260713049    63.0   69.0
 11 2532.629291 6.417E-30 9.440E-04.06900.265 3386.37950.670.012750          0 2 0          0 1 0 13  5  8       12  2 11      432230807294713152    81.0   75.0
 11 2532.677967 1.400E-30 1.483E-05.08020.352 2724.16710.69-.005140          0 3 0          0 1 0  7  0  7        7  5  2      432230807294713152    45.0   45.0
 11 2532.736609 3.528E-29 2.623E-04.06970.250 2756.41530.68-.014830          0 0 1          0 0 0 12  0 12       13  6  7      534233807260713049    75.0   81.0
 11 2532.870681 1.350E-29 3.880E-01.08580.333 4173.22560.720.007340          0 1 1          0 2 0  9  4  5        8  2  6      434233807294713152    19.0   17.0
 11 2532.997838 1.549E-26 6.048E-02.07200.352 2318.53990.620.009520          0 0 1          0 1 0  8  4  5        7  2  6      564426807294713152    17.0   15.0
 11 2533.211735 7.619E-30 6.241E-05.07510.281 2740.42090.70-.008460          0 0 1          0 0 0 10  3  7       11  9  2      532230807260713049    63.0   69.0
 11 2533.245993 1.409E-29 9.723E-05.06780.298 2705.13960.660.003810          0 2 0          0 1 0 10  6  5       10  1 10      434233807294713152    63.0   63.0
 11 2533.411260 1.613E-30 9.640E-03.05190.235 3922.33040.540.002530          0 0 1          0 0 0 13  6  7       14 10  4      432230807260713049    27.0   29.0
 11 2534.550157 1.902E-27 1.308E-03.07760.371 2161.28610.670.003750          1 0 0          0 1 0  7  5  2        6  2  5      534223807294713152    45.0   39.0
 11 2534.627945 1.620E-27 2.692E-02.06520.298 2904.42840.59-.015080          1 0 0          0 1 0 11  3  8       10  2  9      534426807294713152    69.0   63.0
 11 2534.995012 6.835E-30 3.315E-04.07340.281 2915.89430.670.004310          0 2 0          0 1 0 12  4  8       11  1 11      432230807294713152    25.0   23.0
 11 2535.017563 3.982E-27 4.923E-05.08240.315 1360.23530.71-.005650          0 2 0          0 0 0  8  1  8        9  4  5      534223807260713049    51.0   57.0
 11 2535.180962 1.077E-29 1.001E-02.05050.281 3487.39930.47-.011970          0 3 0          0 1 0 10  1  9       11  4  8      434233807294713152    21.0   23.0
 11 2535.196512 3.638E-30 3.938E-03.03460.221 3824.99790.40-.008500          0 1 0          0 0 0 15 11  4       15  8  7      472230807260713049    93.0   93.0
 11 2535.646441 1.019E-28 1.800E-05.07390.298 1724.70540.68-.007530          0 2 0          0 0 0 10  0 10       10  5  5      534233807260713049    21.0   21.0
 11 2535.695968 1.216E-30 3.941E-03.03430.221 3824.49830.40-.008150          0 1 0          0 0 0 15 11  5       15  8  8      472230807260713049    31.0   31.0
 11 2535.976756 1.507E-26 1.252E-04.06380.298 1114.53230.620.007330          0 1 0          0 0 0 11  5  7       10  0 10      574426807260713049    23.0   21.0
 11 2536.088740 9.212E-27 6.505E-02.06820.352 2439.95450.60-.004210          0 0 1          0 1 0  8  5  4        7  3  5      534426807294713152    17.0   15.0
 11 2536.185164 6.982E-28 1.152E-05.07080.315 1216.23130.690.000910          0 1 0          0 0 0  9  8  2        9  3  7      574223807260713049    19.0   19.0
 11 2536.221687 1.048E-29 5.761E-08.07340.352 1216.19450.650.000000          0 1 0          0 0 0  9  8  1        7  6  1     q5422308079917122 0    57.0   45.0
 11 2536.224528 1.711E-28 6.621E-05.08370.371 2042.75340.720.003570          0 2 0          0 1 0  7  6  1        6  1  6      534233807294713152    45.0   39.0
 11 2536.226656 3.494E-30 5.762E-08.07340.352 1216.18980.650.000000          0 1 0          0 0 0  9  8  2        7  6  2     q5322308079917122 0    19.0   15.0
 11 2536.469060 3.054E-29 6.474E-05.08210.352 2392.59260.710.002540          0 0 1          0 1 0  7  6  2        7  2  5      534233807294713152    45.0   45.0
 11 2536.864760 7.654E-27 9.185E-02.08340.315 2818.39810.720.009460          0 0 1          0 1 0 10  4  6        9  2  7      534426807294713152    63.0   57.0
 11 2536.935137 3.415E-28 5.566E-04.05440.250 2248.06450.560.018820          0 1 0          0 0 0 14  6  8       13  3 11      474223807260713049    29.0   27.0
 11 2536.951139 2.915E-30 3.818E-03.04670.221 3624.18120.51-.024670          1 0 0          0 0 0 14  2 12       15  7  9      432230807360713049    29.0   31.0
 11 2537.045604 3.020E-29 4.281E-05.07920.352 2309.73020.690.004020          1 0 0          0 1 0  7  6  1        7  1  6      534233807294713152    45.0   45.0
 11 2537.304947 5.384E-29 5.050E-04.06160.352 2724.16710.67-.006090          0 2 0          0 1 0  8  8  1        7  5  2      434233807294713152    51.0   45.0
 11 2537.427337 9.570E-27 1.748E-01.08030.315 2904.67050.690.002620          0 0 1          0 1 0 10  5  5        9  3  6      534426807294713152    63.0   57.0
 11 2537.430604 1.798E-29 5.057E-04.06100.352 2724.04150.67-.006020          0 2 0          0 1 0  8  8  0        7  5  3      434233807294713152    17.0   15.0
 11 2538.983208 2.746E-30 5.881E-05.06900.315 2690.59370.670.003100          0 2 0          0 1 0  9  7  3        9  2  8      432230807294713152    19.0   19.0
