 11  943.844034 8.412E-26 1.136E+00.05200.235 3101.44090.53-.014270          0 0 0          0 0 0 15  9  7       14  6  8      464426807260713049    31.0   29.0
 11  943.939923 3.693E-27 5.801E-01.04320.265 3770.87890.41-.009360          0 2 0          0 1 0 11  1 10       12  4  9      434426807294713152    69.0   75.0
 11  943.999287 6.305E-30 1.498E-01.06000.315 4784.66200.61-.007450          0 2 0          0 2 0 10  8  3        9  5  4      434233807294713152    63.0   57.0
 11  944.421146 2.342E-25 1.060E-02.07570.298 2054.34520.700.007790          0 1 0          0 0 0  9  4  5       10  7  4      575426307261713049    57.0   63.0
 11  944.858650 1.234E-24 1.560E-01.04190.207 2321.90570.48-.006250          0 0 0          0 0 0 12 10  3       11  7  4      563820307267 13049    75.0   69.0
 11  944.952231 4.114E-25 1.560E-01.03700.281 2321.81210.48-.011540          0 0 0          0 0 0 12 10  2       11  7  5      563420307274713029    25.0   23.0
 11  945.020340 2.106E-30 1.497E-01.05600.315 4783.64070.58-.005550          0 2 0          0 2 0 10  8  2        9  5  5      334233807294713152    21.0   19.0
 11  945.337181 1.612E-30 1.535E-03.06440.250 4174.03850.630.006580          0 1 0          0 1 0 13  9  4       13  4  9      434233807294713152    81.0   81.0
 11  945.412161 9.425E-27 2.506E-02.06600.298 2705.09690.630.007950          0 1 0          0 1 0 11  5  7       10  0 10      534426807294713152    23.0   21.0
 11  945.562885 1.871E-29 1.144E+01.01990.183 5579.49080.150.000400          0 1 0          0 1 0 19  4 15       18  3 16      434233807294713152   117.0  111.0
 11  945.611237 1.507E-26 2.835E-01.05120.281 3314.85570.480.000540          0 2 0          0 1 0 10  1 10       11  2  9      564426307294713152    63.0   69.0
 11  945.898543 8.917E-28 1.551E-01.04910.298 3565.00350.54-.006850          0 1 0          0 1 0 11  9  3       10  6  4      434223807294713152    23.0   21.0
 11  946.197086 2.677E-27 1.551E-01.04820.298 3564.70500.53-.006360          0 1 0          0 1 0 11  9  2       10  6  5      434223807294713152    69.0   63.0
 11  946.295287 7.438E-28 1.819E+00.04420.235 4396.05140.450.016560          0 1 0          0 1 0 15  7  8       14  4 11      434223807294713152    93.0   87.0
 11  946.686243 3.923E-25 5.512E-05.07590.352  842.35660.75-.001390          0 0 0          0 0 0  8  8  1        7  3  4      665426307261713049    51.0   45.0
 11  946.748034 1.798E-30 2.302E-03.09030.391 4049.53610.71-.003700          0 3 0          1 0 0  5  0  5        5  1  4      434243807294713152    33.0   33.0
 11  947.151355 1.573E-30 1.641E+00.05070.208 5415.48880.500.001660          0 2 0          0 1 0 15  4 12       16  5 11      434233807294713152    31.0   33.0
 11  948.117578 3.808E-26 2.666E-06.08780.371  446.69660.730.003050          0 0 0          0 0 0  7  7  1        6  0  6      764426307260713049    15.0   13.0
